order_id,record_time,device_id,resource_id,market_id,quantity,price,flexible,state
84724d35044c6789a82165f5a5ae53,2022-09-25 17:04:00 EDT,device:118,Feeder_1_storage,5547133,0.0323669,3.39935,1,0.03262262961217864
a5f2b122a14db8b1e53f8df0228217,2022-09-25 17:04:00 EDT,device:117,Feeder_1_capacity,27735664,0.00783455,63.8702,3,0.00767962019358721
b70d6c4188447292524183a0ee6e50,2022-09-25 17:04:00 EDT,device:114,Feeder_1_capacity,27735664,0.00828995,44.9081,0,0.008229706477500414
a56b52185c4beb815e0876226b6db5,2022-09-25 17:04:00 EDT,device:102,Feeder_1_capacity,27735664,0.00585114,70.3796,0,0.005824339176827991
97fe68ace9402a8178a558bfe4b72d,2022-09-25 17:04:00 EDT,device:75,Feeder_1_capacity,27735664,0.00676239,59.6008,3,0.006814623742368302
08d89eb3d842e29a7f008a46ecf161,2022-09-25 17:04:00 EDT,device:69,Feeder_1_capacity,27735664,0.00702072,38.6063,3,0.007010989961785071
ad9031686340febcf7f9b0996e1864,2022-09-25 17:05:00 EDT,device:600,Feeder_4_capacity,27735665,0.00686531,35.8719,0,0.0068343022131079996
139ff6f1ec429c80dcf9fd5a3b5e1a,2022-09-25 17:05:00 EDT,device:572,Feeder_4_capacity,27735665,-0.00914101,0.0,1,-0.00912702537407258
d04dd8a05f45acb29bb3abb51f234e,2022-09-25 17:05:00 EDT,device:560,Feeder_4_capacity,27735665,-0.00946129,0.0,1,-0.009480599348332926
c7b34564554c87acda1d7b3bacf893,2022-09-25 17:05:00 EDT,device:469,Feeder_4_capacity,27735665,0.00661591,46.6034,0,0.006621920491330004
f81acca291478b949ee87c812c3ab4,2022-09-25 17:05:00 EDT,device:462,Feeder_3_storage,5547133,0.0791077,2.96982,1,0.07641620842013373
0f29e038c8427b82ad24ad6702533c,2022-09-25 17:05:00 EDT,device:456,Feeder_3_storage,5547133,0.0523499,2.26212,1,0.05247585606313282
e97066161a45f7bff03768e8ba257f,2022-09-25 17:05:00 EDT,device:430,Feeder_3_capacity,27735665,-0.00593948,0.0,1,-0.00588084486270801
ec09f05363411b8170f10005dade87,2022-09-25 17:05:00 EDT,device:334,Feeder_3_capacity,27735665,-0.00952499,0.0,1,-0.009537947398124509
c4399b65d34263a093fce568b2d8bd,2022-09-25 17:05:00 EDT,device:306,Feeder_2_capacity,27735665,-0.00639618,0.0,1,-0.006370693261017591
dbd0b70fa7463c93e354da6eecadb4,2022-09-25 17:05:00 EDT,device:302,Feeder_2_storage,5547133,0.0312836,1.55609,1,0.031657250605318134
81d5f844f5475ca5e1c3da0f97cd7a,2022-09-25 17:05:00 EDT,device:296,Feeder_2_storage,5547133,0.0466827,5.57159,1,0.04689971234986658
4e40e91de74807acff5724c6a2e5c1,2022-09-25 17:05:00 EDT,device:289,Feeder_2_capacity,27735665,0.00751305,40.7639,3,0.007570003136777687
fb306615884160ace96c085aa7f338,2022-09-25 17:05:00 EDT,device:287,Feeder_2_capacity,27735665,0.00680237,82.3395,0,0.006854718176028978
082fd8ff5b4788974d58cb84437b0c,2022-09-25 17:05:00 EDT,device:241,Feeder_2_capacity,27735665,0.00932526,64.8514,3,0.009511908176275402
35312746b14df49a5487fd5b11088f,2022-09-25 17:05:00 EDT,device:211,Feeder_2_capacity,27735665,0.00668694,86.9659,3,0.006715334631765014
c7417a57ef431881b824daaa4a962c,2022-09-25 17:05:00 EDT,device:203,Feeder_2_capacity,27735665,0.00839035,71.7361,0,0.008264953051333483
229b444bc94cffbb7b2f087d1fb2c7,2022-09-25 17:05:00 EDT,device:153,Feeder_1_capacity,27735665,0.00774612,70.9183,3,0.007672247587316324
3078ad86934c008b1490e9c8c6d082,2022-09-25 17:05:00 EDT,device:120,Feeder_1_capacity,27735665,0.00823364,68.425,0,0.008125795356529722
bcfe7c64184947806f5d3b696fdd89,2022-09-25 17:05:00 EDT,device:82,Feeder_1_storage,5547133,0.0656174,8.40164,1,0.06528689293125889
b7730112be49619db15dc706f860be,2022-09-25 17:05:00 EDT,device:70,Feeder_1_storage,5547133,0.0490967,7.27081,1,0.048953773626535996
9e52f3ab054b569c76f4e6c34b6aa0,2022-09-25 17:06:00 EDT,device:596,Feeder_4_capacity,27735666,-0.0063076,0.0,1,-0.006350199343436096
4dfe2ef40648c98b1d4ce0d1131c0e,2022-09-25 17:06:00 EDT,device:591,Feeder_4_capacity,27735666,0.00597549,29.2343,3,0.005964811625252155
ce66eedfea48c78d8dc2ea520c21f1,2022-09-25 17:06:00 EDT,device:571,Feeder_4_capacity,27735666,0.0084864,84.0179,0,0.008388960692310349
9c70ad33af4716921018466abc081a,2022-09-25 17:06:00 EDT,device:566,Feeder_4_capacity,27735666,-0.00875053,0.0,1,-0.008662623528918766
4824367cf046ba8de439084b234523,2022-09-25 17:06:00 EDT,device:540,Feeder_4_capacity,27735666,0.00955734,28.9383,0,0.009519100126935558
dc56619d744621b729d4a4000b9fcd,2022-09-25 17:06:00 EDT,device:531,Feeder_4_capacity,27735666,0.0090847,48.5458,3,0.008926071537062054
5475a058324fd9964a873f88f903c6,2022-09-25 17:06:00 EDT,device:524,Feeder_4_capacity,27735666,-0.006437,0.0,1,-0.006451530551894379
1b0c9f2e7c43d7bed9712b89cf4ca6,2022-09-25 17:06:00 EDT,device:459,Feeder_3_capacity,27735666,0.00618515,71.8796,0,0.006320196937060822
d0a00c2e2a418e8921c7b5f6b5633d,2022-09-25 17:06:00 EDT,device:437,Feeder_3_capacity,27735666,0.00823135,96.0861,3,0.008294638198769745
b372189f8d4e4fa359112e1b5109b2,2022-09-25 17:06:00 EDT,device:425,Feeder_3_capacity,27735666,0.00856377,31.0867,3,0.008524608579004625
28c0d62a9040a3a57b9d12916137e5,2022-09-25 17:06:00 EDT,device:280,Feeder_2_capacity,27735666,0.00598854,38.9954,0,0.006021367298429024
a2534a256d45748a8f62d3bb3cb2c8,2022-09-25 17:06:00 EDT,device:269,Feeder_2_capacity,27735666,0.00735298,93.6432,0,0.007399298651003378
e6924e8d4842918cfe0c30b0aa18a2,2022-09-25 17:06:00 EDT,device:264,Feeder_2_capacity,27735666,-0.00767784,0.0,1,-0.007679240233044388
85bb6f93354a4db0dc4aedeec04808,2022-09-25 17:06:00 EDT,device:263,Feeder_2_capacity,27735666,0.00598343,5.05676,0,0.005980188701099251
d3c3103eaf4f4e9084896ea6b7a0ce,2022-09-25 17:06:00 EDT,device:251,Feeder_2_capacity,27735666,0.0074382,56.041,0,0.007485013031603965
deb26b7fd54f729af921f93cecbd58,2022-09-25 17:06:00 EDT,device:240,Feeder_2_capacity,27735666,-0.00769691,0.0,1,-0.007564295384622801
c56fa93c164d52aad52d65eab5478f,2022-09-25 17:06:00 EDT,device:198,Feeder_2_capacity,27735666,-0.00903549,0.0,1,-0.008937501534926055
37ea67e08b4c91889e7344a79e9461,2022-09-25 17:06:00 EDT,device:110,Feeder_1_capacity,27735666,-0.00803085,0.0,1,-0.00799145508737339
113d4be64e4727bec38bf0d921df51,2022-09-25 17:06:00 EDT,device:90,Feeder_1_capacity,27735666,0.00610771,45.8557,0,0.006115239309571907
f1d19b636d481ea0fa03477f1dc87a,2022-09-25 17:06:00 EDT,device:85,Feeder_1_capacity,27735666,0.00795799,22.8699,0,0.008000671235076223
37c48fa4054da5b4792d4f79704fb0,2022-09-25 17:06:00 EDT,device:42,Feeder_1_capacity,27735666,0.00733841,59.7595,0,0.007311645311237216
7e48866407452a93660521ade9001d,2022-09-25 17:06:00 EDT,device:18,Feeder_1_capacity,27735666,0.00691856,50.1709,0,0.006955814321334574
b1445e818743b88b1a2e4e14e9c442,2022-09-25 17:07:00 EDT,device:600,Feeder_4_capacity,27735667,0.00686531,35.8719,0,0.006992956778010769
b41caf2acc4577b762ccc3e6148fd1,2022-09-25 17:07:00 EDT,device:585,Feeder_4_capacity,27735667,0.00618904,33.8272,3,0.006273849690790808
6d0258edd045789518e6150dc4c4c1,2022-09-25 17:07:00 EDT,device:573,Feeder_4_capacity,27735667,0.00743332,32.8506,3,0.00743323219326022
36defc68fe4a78a5156e8b5a8f1dde,2022-09-25 17:07:00 EDT,device:555,Feeder_4_capacity,27735667,0.00796242,43.8873,3,0.007974891639504605
ca1af0147749d7821022caf7bfd82f,2022-09-25 17:07:00 EDT,device:532,Feeder_4_storage,5547134,0.0606644,5.3157,1,0.06118630848514876
b651e2413949a9ae2f8cde277e3d4f,2022-09-25 17:07:00 EDT,device:529,Feeder_4_capacity,27735667,0.00789795,70.1385,0,0.007891962596149743
d3dfee078b45c599a0d940b014d05f,2022-09-25 17:07:00 EDT,device:524,Feeder_4_capacity,27735667,-0.006437,0.0,1,-0.006544835663312895
e0defbef514ec289b538cdb8793015,2022-09-25 17:07:00 EDT,device:516,Feeder_4_capacity,27735667,0.00677589,55.9875,0,0.00677082236468296
1db1c95eca4ac4bfab4c8c944886ba,2022-09-25 17:07:00 EDT,device:499,Feeder_4_capacity,27735667,0.00757271,61.4609,0,0.007663532598172681
21b4f1bdf1492596e76114569323e4,2022-09-25 17:07:00 EDT,device:487,Feeder_4_capacity,27735667,0.00774719,75.0381,0,0.007868451384257721
